"TIME","ROAD","LI","CONTRI","LEN","FS","JF","CF","SP","DE"
0.03333333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,5.1878,0.7,12.9,-
67.03333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,5.7028,0.7,12.19,-
77.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,5.7784,0.7,12.08,-
87.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,5.8119,0.7,12.04,-
97.03333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.6786,0.72,10.84,-
107.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.2371,0.71,11.45,-
117.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.0224,0.7,11.75,-
127.06666666666666,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,5.9223,0.7,11.88,-
137.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,5.8766,0.7,11.95,-
147.18333333333334,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.2680,0.7,11.41,-
157.03333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.4273,0.74,11.19,-
167.15,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.5018,0.71,11.08,-
177.23333333333332,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.5348,0.7,11.04,-
187.03333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.5170,0.71,11.06,-
196.03333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.5195,0.7,11.06,-
207.01666666666668,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,7.3927,0.72,9.85,-
217.03333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,7.3008,0.71,9.98,-
226.03333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.9113,0.7,10.52,-
236.03333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.6105,0.7,10.93,-
247.03333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.5836,0.7,10.97,-
256.03333333333336,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.5836,0.7,10.97,-
266.03333333333336,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.5836,0.7,10.97,-
276.03333333333336,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.5836,0.7,10.97,-
287.03333333333336,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.5836,0.7,10.97,-
297.0833333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.5836,0.7,10.97,-
307.03333333333336,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.9581,0.75,10.45,-
316.03333333333336,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,6.3799,0.72,11.25,-
326.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,5.7290,0.71,12.15,-
336.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,5.4017,0.7,12.61,-
346.06666666666666,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,5.2467,0.7,12.82,-
356.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,4.7955,0.7,13.44,-
366.03333333333336,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,4.5783,0.7,13.75,-
376.1166666666667,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,4.4776,0.7,13.88,-
386.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,4.0488,0.7,14.48,-
396.03333333333336,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,4.0233,0.7,14.51,-
406.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,3.8298,0.7,14.78,-
416.0833333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,3.3534,0.7,15.43,-
426.03333333333336,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,2.9010,0.7,16.04,-
436.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,2.5247,0.7,16.56,-
446.03333333333336,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,1.5988,0.7,17.82,-
456.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0.9152,0.7,18.75,-
466.25,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0.4255,0.7,19.42,-
476.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,20.26,-
486.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,20.66,-
496.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,20.85,-
506.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,20.93,-
516.1833333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,20.97,-
526.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,20.98,-
536.0333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,20.98,-
546.0333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
556.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
566.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
576.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
586.0666666666667,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
596.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
606.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
616.0333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
626.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
636.2333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
646.0333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
656.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
666.0333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
676.1833333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
686.0833333333334,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
696.0333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
706.0333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
716.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
726.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
736.05,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
746.0333333333333,Pokharan No. 1 Road,502+03206,Cadbury Company Chowk/Eastern Express Highway,0.6611100000000001,20,0,0.7,21.0,-
